<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20190329,000000,7.2500000,7.3430000,7.1950000,7.2390000,8627491
20190401,000000,7.3390000,7.5580000,7.2660000,7.5340000,11458540
20190402,000000,7.5700000,7.6560000,7.4880000,7.6040000,7765542
20190403,000000,7.6620000,7.7410000,7.6030000,7.6630000,11318639
20190404,000000,7.5900000,7.6350000,7.4470000,7.5750000,14303222
20190405,000000,7.5590000,7.6380000,7.4920000,7.4950000,10431237
20190408,000000,7.4570000,7.5100000,7.3190000,7.3270000,9760373
20190409,000000,7.3300000,7.4730000,7.2850000,7.3200000,7337619
20190410,000000,7.3080000,7.4310000,7.2150000,7.2440000,8833658
20190411,000000,7.2840000,7.5490000,7.1530000,7.4870000,12983255
20190412,000000,7.4260000,7.7600000,7.3670000,7.6110000,15654582
20190415,000000,7.6000000,7.7750000,7.5830000,7.6630000,7141488
20190416,000000,7.6500000,7.8080000,7.5840000,7.7510000,7669545
20190417,000000,7.8390000,7.9350000,7.7910000,7.8560000,10046459
20190418,000000,7.8500000,7.8700000,7.6430000,7.7870000,12391575
20190423,000000,7.7600000,7.7760000,7.6300000,7.6530000,8790336
20190424,000000,7.5600000,7.7130000,7.5310000,7.5850000,9770917
20190425,000000,7.6090000,7.9570000,7.3620000,7.4540000,25510349
20190426,000000,7.4300000,7.4420000,7.1730000,7.3230000,21745530
20190429,000000,7.2800000,7.3800000,7.2000000,7.3700000,12953595
20190430,000000,7.3550000,7.4510000,7.2920000,7.3850000,7536691
20190502,000000,7.3430000,7.5910000,7.2800000,7.3610000,11823495
20190503,000000,7.3660000,7.4370000,7.2600000,7.3260000,7302154
20190506,000000,7.2000000,7.2460000,7.1090000,7.2050000,10584784
20190507,000000,7.1500000,7.2040000,7.0100000,7.0170000,12523788
20190508,000000,7.0010000,7.0880000,6.9100000,7.0680000,11773992
20190509,000000,7.0310000,7.0310000,6.8010000,6.8240000,13854214
20190510,000000,6.9600000,7.0200000,6.8800000,6.9650000,10771872
20190513,000000,6.9360000,6.9540000,6.7880000,6.8130000,10143734
20190514,000000,6.8420000,6.8820000,6.7740000,6.8770000,8276399
20190515,000000,6.9200000,6.9380000,6.7020000,6.8500000,13633025
20190516,000000,6.8110000,6.9090000,6.7510000,6.8920000,9629169
20190517,000000,6.8450000,6.8690000,6.7300000,6.8440000,11670389
20190520,000000,6.7400000,6.7980000,6.6070000,6.6240000,12946244
20190521,000000,6.6500000,6.7340000,6.5810000,6.7080000,11805070
20190522,000000,6.7000000,6.7290000,6.5820000,6.6300000,10740724
20190523,000000,6.5340000,6.5360000,6.3500000,6.4480000,18700544
20190524,000000,6.4450000,6.4600000,6.3100000,6.3830000,10940996
20190527,000000,6.4730000,6.5130000,6.3630000,6.4520000,8182944
20190528,000000,6.4000000,6.4600000,6.2800000,6.3050000,14662116
20190529,000000,6.1850000,6.2020000,6.1230000,6.1550000,9778422
20190530,000000,6.2290000,6.2850000,6.1250000,6.2080000,8539135
20190531,000000,6.1450000,6.1500000,6.0250000,6.0720000,12437927
20190603,000000,6.0000000,6.0100000,5.8010000,5.9810000,19244050
20190604,000000,5.9500000,6.2400000,5.9400000,6.2350000,15265265
20190605,000000,6.2500000,6.2830000,6.0820000,6.1550000,9967015
20190606,000000,6.1230000,6.2040000,5.8630000,5.9520000,17870820
20190607,000000,5.9820000,6.0280000,5.9270000,5.9660000,9067413
20190611,000000,6.0220000,6.2070000,5.9900000,6.1900000,11427924
20190612,000000,6.1000000,6.1360000,6.0150000,6.1340000,9947790
20190613,000000,6.1120000,6.1730000,6.0520000,6.1090000,8624281
20190614,000000,6.0640000,6.0810000,5.9790000,6.0260000,7655736
20190617,000000,6.1110000,6.2830000,6.0880000,6.1180000,12534364
20190618,000000,6.0730000,6.3610000,5.9990000,6.3350000,18958077
20190619,000000,6.3760000,6.5040000,6.3520000,6.4890000,12901345
20190620,000000,6.4600000,6.4860000,6.3000000,6.3080000,11278073
20190621,000000,6.2600000,6.4810000,6.2550000,6.3280000,19617607
20190624,000000,6.3240000,6.4320000,6.2280000,6.2730000,8853697
20190625,000000,6.2340000,6.2920000,6.1870000,6.2520000,5895084
20190626,000000,6.2600000,6.4960000,6.2480000,6.4870000,12549648
20190627,000000,6.4980000,6.6760000,6.4850000,6.5850000,10500978
20190628,000000,6.8220000,6.8800000,6.7240000,6.7870000,16376127
20190701,000000,6.9220000,7.0200000,6.7400000,6.7600000,13290644
20190702,000000,6.7800000,6.8370000,6.6270000,6.7630000,7939495
20190703,000000,6.7100000,6.9390000,6.6430000,6.9320000,12319569
20190704,000000,6.8960000,7.0180000,6.8800000,7.0020000,8768579
20190705,000000,7.0200000,7.3830000,6.9650000,7.1760000,19549074
20190708,000000,7.4210000,7.4900000,6.6550000,6.7950000,38192169
20190709,000000,6.6510000,6.7160000,6.3470000,6.5080000,23344482
20190710,000000,6.5000000,6.7060000,6.4990000,6.5300000,15611418
20190711,000000,6.5010000,6.6050000,6.4300000,6.5930000,11775650
20190712,000000,6.6500000,6.7920000,6.6500000,6.7450000,12987635
20190715,000000,6.7940000,6.9430000,6.7450000,6.9050000,12255176
20190716,000000,6.8820000,7.2500000,6.8820000,7.1820000,14808831
20190717,000000,7.1500000,7.2070000,7.0200000,7.0250000,10360414
20190718,000000,6.9500000,7.0780000,6.9120000,6.9880000,9748221
20190719,000000,7.0590000,7.0740000,6.8110000,6.8770000,11594266
20190722,000000,6.9000000,7.0210000,6.8300000,6.9350000,7427501
20190723,000000,7.0000000,7.1610000,6.9820000,7.1270000,9211861
20190724,000000,6.9290000,7.0000000,6.7200000,6.9880000,20507449
20190725,000000,7.0300000,7.3930000,6.9500000,7.1290000,26815845
20190726,000000,7.0520000,7.1650000,6.9520000,7.1270000,13617171
20190729,000000,7.0900000,7.1310000,7.0280000,7.0890000,6166734
20190730,000000,7.0120000,7.0450000,6.8150000,6.9100000,16483852
20190731,000000,6.9400000,7.1910000,6.9320000,7.0510000,16705963
20190801,000000,7.0430000,7.1700000,7.0250000,7.0820000,10963235
20190802,000000,6.8440000,7.0500000,6.8100000,7.0500000,19752457
20190805,000000,6.9710000,7.0220000,6.8560000,6.8990000,16442884
20190806,000000,6.9020000,6.9160000,6.7130000,6.7260000,12231391
20190807,000000,6.7990000,6.8310000,6.5380000,6.6080000,16546425
20190808,000000,6.7190000,6.8520000,6.5680000,6.8390000,12210485
20190809,000000,6.7710000,6.9510000,6.6750000,6.6870000,13369244
20190812,000000,6.7580000,6.7640000,6.2900000,6.3110000,13936934
20190813,000000,6.2100000,6.4520000,6.0880000,6.3790000,20888947
20190814,000000,6.3640000,6.3640000,6.0380000,6.0510000,17645287
20190815,000000,6.0800000,6.0830000,5.8080000,5.8820000,21353079
20190816,000000,5.8770000,6.1670000,5.7770000,6.1530000,31913913
20190819,000000,6.3420000,6.4280000,6.2810000,6.3310000,14156273
20190820,000000,6.3860000,6.3860000,6.2300000,6.2950000,9881830
20190821,000000,6.3100000,6.4310000,6.2940000,6.3430000,8001656
20190822,000000,6.2900000,6.5260000,6.2620000,6.4650000,9918698
20190823,000000,6.5100000,6.5500000,6.3620000,6.3770000,11867110
20190826,000000,6.3200000,6.4030000,6.3070000,6.3360000,7214912
20190827,000000,6.3300000,6.4820000,6.2900000,6.4340000,6860552
20190828,000000,6.4680000,6.4680000,6.3380000,6.4580000,5883880
20190829,000000,6.4450000,6.5990000,6.4020000,6.5520000,9960641
20190830,000000,6.6000000,6.6260000,6.5510000,6.5600000,8413743
20190902,000000,6.5630000,6.6790000,6.5300000,6.6530000,5396910
20190903,000000,6.6450000,6.6840000,6.5530000,6.6180000,8671780
20190904,000000,6.7000000,6.8070000,6.6850000,6.7390000,8449420
20190905,000000,6.8500000,7.0710000,6.7680000,7.0670000,13760303
20190906,000000,7.0500000,7.1550000,6.9480000,7.1130000,14389214
20190909,000000,7.1600000,7.3360000,7.1600000,7.3320000,13355800
20190910,000000,7.2920000,7.5050000,7.2800000,7.4550000,19262491
20190911,000000,7.5000000,7.5990000,7.2850000,7.4860000,17596495
20190912,000000,7.5250000,7.7460000,7.1430000,7.4200000,27546306
20190913,000000,7.4460000,7.6940000,7.4400000,7.6900000,16137538
20190916,000000,7.5300000,7.5660000,7.3920000,7.4950000,12203837
20190917,000000,7.4590000,7.4710000,7.2540000,7.3330000,10929802
20190918,000000,7.3500000,7.3500000,7.2370000,7.2420000,6896880
20190919,000000,7.2610000,7.4100000,7.2280000,7.3600000,9187264
20190920,000000,7.3400000,7.4260000,7.2820000,7.2820000,13051626
20190923,000000,7.2700000,7.2880000,7.0000000,7.0520000,11963358
20190924,000000,7.0750000,7.1340000,6.9100000,6.9190000,7456746
20190925,000000,6.8800000,6.9540000,6.6960000,6.9500000,13935926
20190926,000000,6.9600000,6.9600000,6.7940000,6.8140000,7512901
20190927,000000,6.8000000,6.9550000,6.7720000,6.9160000,7697634
20190930,000000,6.9370000,6.9870000,6.8300000,6.8810000,5954487
20191001,000000,6.9090000,6.9650000,6.6350000,6.6740000,10486688
20191002,000000,6.6500000,6.7200000,6.5600000,6.5780000,12055971
20191004,000000,6.5200000,6.5310000,6.3690000,6.4700000,13850824
20191007,000000,6.4890000,6.4890000,6.3480000,6.4560000,8403592
20191008,000000,6.5150000,6.5290000,6.2050000,6.3200000,10892954
20191009,000000,6.3000000,6.3750000,6.2560000,6.2830000,6750779
20191010,000000,6.3010000,6.4710000,6.2620000,6.4450000,9702979
20191011,000000,6.5400000,6.7770000,6.5030000,6.7700000,11681875
20191014,000000,6.7700000,6.8820000,6.6810000,6.8520000,8965281
20191015,000000,6.9000000,7.0770000,6.8180000,7.0290000,11776522
20191016,000000,7.0210000,7.1990000,6.9180000,7.1170000,15493954
20191017,000000,7.0820000,7.2420000,7.0530000,7.1420000,15669666
20191018,000000,7.1290000,7.2320000,7.0520000,7.0910000,11500143
20191021,000000,7.0980000,7.3230000,7.0920000,7.3070000,13462031
20191022,000000,7.3150000,7.3730000,7.1620000,7.1960000,10187805
20191023,000000,7.1000000,7.1950000,7.0550000,7.1930000,7426620
20191024,000000,7.2020000,7.2540000,7.0600000,7.0830000,9793852
20191025,000000,7.0660000,7.1830000,7.0660000,7.1790000,5922785
20191028,000000,7.1820000,7.2720000,7.1620000,7.2370000,9179524
20191029,000000,7.2490000,7.2910000,7.1360000,7.2150000,6856766
20191030,000000,7.1460000,7.1540000,6.5790000,6.6590000,30945503
20191031,000000,6.6200000,6.6430000,6.4530000,6.5010000,16048890
20191101,000000,6.5330000,6.6320000,6.4420000,6.5870000,9004702
20191104,000000,6.6890000,6.8680000,6.6600000,6.8150000,12544751
20191105,000000,6.8920000,6.9870000,6.8500000,6.9230000,12173544
20191106,000000,6.9000000,7.1380000,6.8800000,6.9270000,15964648
20191107,000000,7.0000000,7.0970000,6.9200000,7.0330000,12703358
20191108,000000,7.0260000,7.0290000,6.8710000,6.9220000,11273341
20191111,000000,6.8900000,6.9060000,6.7490000,6.8810000,9923592
20191112,000000,6.8870000,7.0280000,6.8870000,6.9680000,9258543
20191113,000000,6.9230000,6.9280000,6.6530000,6.6690000,14894376
20191114,000000,6.6500000,6.6570000,6.5080000,6.5650000,9858332
20191115,000000,6.6000000,6.6500000,6.5150000,6.5910000,9545845
20191118,000000,6.5600000,6.7010000,6.5400000,6.6210000,7904879
20191119,000000,6.6730000,6.7520000,6.5660000,6.5900000,8519277
20191120,000000,6.5120000,6.6100000,6.4260000,6.5970000,9154727
20191121,000000,6.5200000,6.6630000,6.4840000,6.6480000,7300963
20191122,000000,6.6740000,6.8080000,6.6000000,6.6770000,11409395
20191125,000000,6.7500000,6.8200000,6.6520000,6.6680000,7484250
20191126,000000,6.6740000,6.7370000,6.6090000,6.6240000,5902033
20191127,000000,6.6130000,6.7250000,6.5650000,6.6790000,9743238
20191128,000000,6.6670000,6.6670000,6.5850000,6.6190000,3893381
20191129,000000,6.5900000,6.6130000,6.5400000,6.5580000,6350804
20191202,000000,6.5650000,6.6270000,6.4630000,6.4640000,11166481
20191203,000000,6.4830000,6.5140000,6.3310000,6.3400000,11018333
20191204,000000,6.3110000,6.4580000,6.2800000,6.4550000,10205928
20191205,000000,6.4800000,6.5760000,6.4490000,6.4760000,6789818
20191206,000000,6.4650000,6.5540000,6.4150000,6.5300000,6687578
20191209,000000,6.5240000,6.6880000,6.5160000,6.5500000,8184341
20191210,000000,6.6010000,6.6520000,6.4190000,6.4850000,11800751
20191211,000000,6.4810000,6.6050000,6.4710000,6.5670000,7404215
20191216,000000,6.8000000,6.9550000,6.7500000,6.9510000,11453486
20191217,000000,6.9180000,6.9900000,6.8720000,6.9850000,7553023
20191218,000000,6.9750000,7.0790000,6.9480000,7.0160000,7815262
20191219,000000,6.9990000,7.0970000,6.9590000,7.0950000,9295363
20191220,000000,7.0820000,7.1380000,6.9640000,7.0730000,21150268
20191223,000000,7.0360000,7.0360000,6.9060000,6.9060000,7771881
20191227,000000,6.8920000,6.9800000,6.8620000,6.9050000,6799267
20191230,000000,6.8820000,6.9550000,6.8780000,6.9170000,5349478
20200102,000000,6.9870000,7.3360000,6.9750000,7.3360000,19572491
20200103,000000,7.3060000,7.3580000,7.1740000,7.2490000,11600909
20200106,000000,7.1890000,7.1940000,7.0050000,7.1770000,12109748
20200107,000000,7.2310000,7.4420000,7.2260000,7.4300000,12964935
20200108,000000,7.3640000,7.6750000,7.3040000,7.6640000,18508210
20200109,000000,7.7980000,7.8800000,7.6840000,7.7290000,15719684
20200110,000000,7.7820000,7.7820000,7.6390000,7.7110000,11488859
20200113,000000,7.7210000,7.7400000,7.5420000,7.5970000,9669144
20200114,000000,7.5890000,7.7410000,7.4960000,7.7320000,12400413
20200115,000000,7.7290000,7.7540000,7.5630000,7.5820000,9624816
20200116,000000,7.6720000,7.6880000,7.5160000,7.6390000,10954828
20200117,000000,7.6800000,7.7060000,7.5750000,7.6090000,9959559
20200120,000000,7.5600000,7.5750000,7.4060000,7.4580000,7213307
20200121,000000,7.3900000,7.5540000,7.2930000,7.4940000,9198089
20200122,000000,7.5380000,7.5690000,7.4560000,7.5580000,9156719
20200123,000000,7.5340000,7.7500000,7.5030000,7.6770000,19368182
20200124,000000,7.7500000,7.8900000,7.7350000,7.8130000,16322439
20200127,000000,7.6560000,7.7700000,7.6280000,7.7510000,14448429
20200128,000000,7.8100000,7.8910000,7.6970000,7.8600000,13621613
20200129,000000,7.8700000,7.9940000,7.8250000,7.9920000,13158953
20200130,000000,7.7600000,8.3350000,7.7430000,8.2910000,25865522
20200131,000000,8.4200000,8.6500000,8.2170000,8.3040000,24121011
20200203,000000,8.2990000,8.3360000,8.1260000,8.1310000,13764268
20200204,000000,8.1750000,8.2500000,8.1280000,8.1440000,11503959
20200205,000000,8.1500000,8.3030000,8.0950000,8.2550000,12377953
20200206,000000,8.3500000,9.4100000,8.3500000,9.2960000,45257898
20200207,000000,9.3490000,9.5620000,9.2000000,9.5590000,22178747
20200210,000000,9.5000000,9.5800000,9.3300000,9.4030000,14048227
20200211,000000,9.4410000,9.7640000,9.3490000,9.6800000,16701795
20200212,000000,9.7180000,10.0040000,9.7180000,9.9900000,17631047
20200213,000000,9.9310000,10.2480000,9.8320000,10.2380000,20444269
20200214,000000,10.2080000,10.3700000,10.1780000,10.1840000,13764848
20200217,000000,10.1820000,10.2560000,10.0940000,10.2400000,10524728
20200218,000000,10.1300000,10.2420000,9.9140000,9.9300000,17117543
20200219,000000,9.9490000,10.0740000,9.6410000,9.9190000,17913331
20200220,000000,9.9320000,10.0260000,9.8280000,9.8920000,11025975
20200221,000000,9.7600000,9.8680000,9.4000000,9.4780000,19442255
20200224,000000,8.9990000,9.1270000,8.8550000,8.9340000,28117066
20200226,000000,8.6000000,8.9680000,8.4640000,8.8450000,23955122
20200227,000000,8.6020000,8.7700000,8.0760000,8.2810000,28948427
20200228,000000,7.8880000,8.1210000,7.7080000,7.8530000,36677195
20200302,000000,8.0000000,8.0250000,7.3860000,7.5810000,35522907
20200303,000000,7.7460000,7.8540000,7.2840000,7.2990000,27394322
20200304,000000,7.4370000,7.4540000,7.1620000,7.2550000,20959577
20200305,000000,7.3000000,7.3400000,6.9420000,7.0620000,28422630
20200306,000000,6.8170000,6.8910000,6.6530000,6.7960000,28803860
20200309,000000,5.9600000,6.2220000,5.6100000,5.9450000,49755071
20200310,000000,6.0460000,6.4710000,5.8050000,5.8900000,49087302
20200311,000000,5.9900000,6.1990000,5.8100000,5.9450000,36272674
20200312,000000,5.5320000,5.7890000,4.8925000,4.9445000,66668787
20200313,000000,5.2200000,5.7960000,4.8500000,5.1040000,55354561
20200316,000000,4.8685000,5.1000000,4.4485000,4.9100000,42067982
20200317,000000,5.1470000,5.2610000,4.7000000,5.1200000,35264269
20200318,000000,4.9500000,5.4800000,4.9120000,5.1850000,24451606
20200319,000000,5.1420000,5.5700000,5.1420000,5.5350000,21530921
20200320,000000,5.8300000,5.9490000,5.4140000,5.4790000,26870925
20200323,000000,5.3000000,5.7990000,5.2960000,5.4980000,23739493
20200324,000000,5.8510000,6.1000000,5.7600000,6.1000000,22094924
20200325,000000,6.4490000,6.8370000,6.0100000,6.3070000,24892909
20200326,000000,6.1650000,6.4200000,6.1180000,6.3770000,18966338
20200327,000000,6.1000000,6.1920000,5.8250000,5.9260000,22003889
20200330,000000,5.8820000,5.9600000,5.6330000,5.7890000,16470263
20200331,000000,5.9500000,5.9820000,5.6500000,5.9630000,15411969
20200401,000000,5.6710000,5.7410000,5.5340000,5.5760000,18362569
20200402,000000,5.6280000,5.9250000,5.4860000,5.5870000,23764109
20200403,000000,5.5190000,5.6100000,5.3940000,5.4140000,19477359
20200406,000000,5.6800000,5.9180000,5.5920000,5.8500000,15963282
20200407,000000,6.1530000,6.3430000,6.0540000,6.0940000,17979209
20200408,000000,6.0760000,6.1200000,5.9250000,6.0110000,11424520
20200409,000000,6.1600000,6.2680000,5.9720000,6.1190000,22438017
20200414,000000,6.2000000,6.3770000,6.0940000,6.2090000,15097667
20200415,000000,6.2120000,6.2120000,5.6320000,5.6520000,17967293
20200416,000000,5.7280000,5.9360000,5.6090000,5.7230000,18113889
20200417,000000,6.0000000,6.0690000,5.8700000,5.9710000,18528854
20200420,000000,5.9900000,6.0000000,5.7170000,5.8900000,15544972
20200421,000000,5.7700000,5.8100000,5.5810000,5.5940000,14083257
20200422,000000,5.6300000,5.6900000,5.5540000,5.6490000,10800072
20200423,000000,5.6980000,5.9150000,5.5730000,5.8460000,16735767
20200424,000000,5.6300000,5.6690000,5.4610000,5.4730000,16766432
20200427,000000,5.7670000,6.1420000,5.7550000,6.1420000,35305690
20200428,000000,6.2100000,6.4030000,6.1370000,6.3910000,26141082
20200429,000000,6.3000000,7.1550000,6.3000000,7.1550000,34172832
20200430,000000,7.0830000,7.3500000,6.5980000,6.7780000,29598299
20200504,000000,6.5010000,6.5810000,6.3490000,6.4550000,18371597
20200505,000000,6.6120000,6.7430000,6.4290000,6.5470000,14878051
20200506,000000,6.5860000,6.5900000,6.3000000,6.3400000,12067952
20200507,000000,6.3740000,6.5600000,6.2910000,6.5550000,12569751
20200508,000000,6.6250000,6.6590000,6.4270000,6.5370000,9592101
20200511,000000,6.5950000,6.6440000,6.2860000,6.3650000,14000147
20200512,000000,6.3710000,6.5490000,6.3370000,6.5060000,11871994
20200513,000000,6.3300000,6.3660000,6.0930000,6.0930000,17002824
20200514,000000,6.0000000,6.1500000,5.7950000,6.0710000,16477285
20200515,000000,6.1890000,6.2700000,5.8470000,5.9410000,16742470
20200518,000000,6.0560000,6.5560000,6.0510000,6.5560000,17961404
20200519,000000,6.7140000,6.7980000,6.4380000,6.5850000,20594088
20200520,000000,6.5210000,6.8540000,6.3850000,6.8540000,14427835
20200521,000000,6.7400000,6.8340000,6.6240000,6.7150000,9618624
20200522,000000,6.5510000,6.8680000,6.4750000,6.6910000,14624850
20200525,000000,6.8410000,6.9000000,6.6450000,6.9000000,9515240
20200526,000000,7.0000000,7.5040000,6.9610000,7.5040000,25903595
20200527,000000,7.6210000,7.9300000,7.5700000,7.7870000,24916208
20200528,000000,7.9010000,8.0800000,7.7700000,7.8300000,16930134
20200529,000000,7.5800000,7.7350000,7.5100000,7.5310000,19575014
20200602,000000,7.7010000,8.1600000,7.7010000,7.9460000,25345098
20200603,000000,8.1530000,8.2110000,7.9650000,8.1530000,19760619
20200604,000000,8.0790000,8.4720000,8.0230000,8.3180000,20347044
20200605,000000,8.4920000,8.7570000,8.4240000,8.7090000,22283457
20200608,000000,8.6420000,9.2010000,8.6360000,9.0400000,24419541
20200609,000000,8.9470000,9.0470000,8.4200000,8.6240000,22167268
20200610,000000,8.8500000,9.0750000,8.6010000,8.7450000,19559896
20200611,000000,8.3490000,8.5740000,8.1340000,8.1340000,18322029
20200612,000000,7.9350000,8.4910000,7.9350000,8.2780000,16149300
20200615,000000,7.8850000,8.3500000,7.8200000,8.2500000,15682551
20200616,000000,8.6000000,8.6830000,8.2910000,8.4800000,16360068
20200617,000000,8.5160000,8.6800000,8.3750000,8.4360000,14682471
20200618,000000,8.3660000,8.5910000,8.0460000,8.2630000,19941784
20200619,000000,8.3950000,8.4740000,8.2840000,8.3420000,26833172
20200622,000000,8.1070000,8.3670000,8.0600000,8.3050000,10875564
20200623,000000,8.3300000,8.7200000,8.3250000,8.4510000,1247269
20200624,000000,8.4820000,8.6270000,8.0510000,8.1080000,825758
20200625,000000,8.1670000,8.5400000,8.0400000,8.5260000,649378
20200626,000000,8.5340000,8.5380000,8.0210000,8.0220000,673558
20200629,000000,8.0200000,8.4900000,8.0100000,8.4150000,726773
20200630,000000,8.4150000,8.5100000,8.2440000,8.4760000,600301
20200701,000000,8.4390000,8.5090000,8.2950000,8.2950000,664946
20200702,000000,8.2730000,8.7080000,8.2730000,8.4860000,1019348
20200703,000000,8.5540000,8.6660000,8.4200000,8.4350000,621909
20200706,000000,8.5590000,8.9150000,8.5590000,8.7890000,1152457
20200707,000000,8.8490000,8.8530000,8.6430000,8.7390000,755498
20200708,000000,8.7300000,8.8040000,8.6770000,8.8030000,423285
20200709,000000,8.7990000,8.8210000,8.5610000,8.6240000,598062
20200710,000000,8.5210000,8.9480000,8.4110000,8.9340000,852777
20200713,000000,8.9490000,9.0910000,8.5580000,8.5850000,1068257
20200714,000000,8.7490000,8.8800000,8.6300000,8.7840000,657184
20200715,000000,8.8190000,9.0200000,8.7410000,8.9150000,1040333
20200716,000000,8.8290000,9.0140000,8.7660000,8.8340000,700720
20200717,000000,8.7640000,8.8490000,8.6170000,8.7290000,653694
20200720,000000,8.7180000,8.8865000,8.5900000,8.8865000,705670
20200721,000000,8.9310000,9.1700000,8.4100000,8.4350000,2650488
20200722,000000,8.4910000,8.7290000,8.4510000,8.5030000,785629
20200723,000000,8.5110000,8.6400000,8.2200000,8.2940000,978664
20200724,000000,8.2010000,8.3930000,8.1000000,8.2470000,553455
20200727,000000,8.2100000,8.2700000,8.0620000,8.1050000,669926
20200728,000000,8.1100000,8.1920000,7.9630000,8.0550000,596218
20200729,000000,8.2600000,8.3490000,7.6090000,7.8210000,1773107
20200730,000000,7.8100000,7.8690000,7.2970000,7.6130000,1410768
20200731,000000,7.5920000,7.7800000,7.5370000,7.5940000,430899
20200803,000000,7.6160000,7.8690000,7.5900000,7.8370000,549319
20200804,000000,7.8710000,8.0310000,7.7420000,7.8420000,493728
20200805,000000,7.8230000,8.0100000,7.8230000,7.8880000,400183
20200806,000000,7.8780000,7.9670000,7.6810000,7.7660000,430117
20200807,000000,7.7500000,7.8110000,7.5700000,7.8110000,400226
20200810,000000,7.8010000,8.0150000,7.7530000,8.0150000,623870
20200811,000000,8.1190000,8.2710000,8.0600000,8.1210000,862803
20200812,000000,8.1320000,8.3900000,8.1320000,8.2350000,574564
20200813,000000,8.2480000,8.3000000,8.0590000,8.0940000,560438
20200814,000000,8.1170000,8.1170000,7.8390000,8.0730000,627538
20200817,000000,8.0210000,8.0910000,7.9430000,7.9960000,317674
20200818,000000,7.9510000,8.0470000,7.8410000,7.8680000,426235
20200819,000000,7.9160000,8.1220000,7.8300000,8.0630000,463297
20200820,000000,8.0200000,8.0480000,7.8610000,7.8900000,377214
20200821,000000,7.8960000,7.9700000,7.6850000,7.7830000,532088
20200824,000000,7.8120000,8.1370000,7.8040000,8.1370000,683158
20200825,000000,8.1200000,8.3500000,8.1200000,8.1610000,858766
20200826,000000,8.1820000,8.3600000,8.0900000,8.2810000,649500
20200827,000000,8.3180000,8.3240000,8.1800000,8.2450000,503166
20200828,000000,8.2800000,8.4700000,8.2150000,8.3140000,1025751
20200831,000000,8.2810000,8.4100000,7.9710000,7.9750000,597524
20200901,000000,8.1270000,8.1300000,7.8690000,7.9870000,591490
20200902,000000,8.0370000,8.0620000,7.8510000,7.9650000,698371
20200903,000000,7.9990000,8.2170000,7.8110000,7.8450000,1026984
20200904,000000,7.8690000,8.2810000,7.8690000,8.2240000,1211888
20200907,000000,8.1600000,8.2800000,8.0100000,8.1350000,430247
20200908,000000,8.1000000,8.1490000,7.8710000,7.9720000,720069
20200909,000000,7.9000000,8.0390000,7.7540000,7.9790000,576154
20200910,000000,8.0460000,8.1240000,7.8680000,7.9210000,643441
20200911,000000,8.0380000,8.0380000,7.7810000,7.8280000,588047
20200914,000000,7.8510000,7.9190000,7.7540000,7.8730000,410177
20200915,000000,7.8710000,7.9120000,7.6900000,7.6970000,695754
20200916,000000,7.7270000,7.8920000,7.6490000,7.8580000,479365
20200917,000000,7.8000000,7.8290000,7.6900000,7.7940000,370913
20200918,000000,7.8130000,7.8190000,7.6400000,7.6880000,470703
20200921,000000,7.6000000,7.6000000,6.9910000,7.0970000,2336195
20200922,000000,7.0490000,7.1300000,6.9100000,6.9640000,995923
20200923,000000,6.9840000,7.1500000,6.8600000,6.8880000,656018
20200924,000000,6.8930000,7.0500000,6.8300000,6.9400000,874289
20200925,000000,6.9520000,7.0190000,6.7550000,6.8720000,483161
20200928,000000,6.9400000,7.2890000,6.9310000,7.2510000,699513
20200929,000000,7.2900000,7.2900000,7.0210000,7.0530000,344124
20200930,000000,7.0330000,7.3040000,6.9040000,7.1640000,500414
20201001,000000,7.1820000,7.3300000,7.0400000,7.1170000,534493
20201002,000000,7.0000000,7.3000000,6.9810000,7.2780000,564441
20201005,000000,7.2900000,7.4180000,7.2260000,7.3720000,395208
20201006,000000,7.3880000,7.7990000,7.3450000,7.6570000,931962
20201007,000000,7.7500000,7.8770000,7.6960000,7.8470000,499287
20201008,000000,7.8590000,8.0700000,7.8280000,7.9710000,864076
20201009,000000,7.9500000,8.0070000,7.8060000,7.8550000,597183
20201012,000000,7.8200000,7.9590000,7.8040000,7.8880000,445869
20201013,000000,7.8770000,7.9520000,7.7110000,7.7300000,517373
20201014,000000,7.7470000,7.8920000,7.6470000,7.7010000,507676
20201015,000000,7.6650000,7.7000000,7.4860000,7.6980000,851672
20201016,000000,7.6910000,7.9100000,7.5400000,7.8630000,715475
20201019,000000,7.8260000,8.0740000,7.7700000,7.8960000,765183
20201020,000000,7.9250000,8.2640000,7.9240000,8.1240000,1286350
20201021,000000,8.1510000,8.2810000,7.9080000,7.9400000,540136
20201022,000000,7.9010000,8.0000000,7.7620000,7.9810000,473968
20201023,000000,7.9710000,8.2400000,7.9210000,8.1280000,664629
20201026,000000,7.9810000,8.3500000,7.9100000,8.1080000,1062450
20201027,000000,8.1200000,8.2170000,7.8020000,7.8020000,651561
20201028,000000,8.1980000,8.1980000,7.5220000,7.8310000,1588529
20201029,000000,7.8450000,8.0500000,7.7610000,7.8840000,511753
20201030,000000,7.7900000,7.9990000,7.6840000,7.9720000,601713
20201102,000000,7.9450000,8.3190000,7.9100000,8.2780000,815399
