<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20190816,000000,58.0000000,58.8000000,57.2000000,58.8000000,100
20190819,000000,57.2000000,58.2000000,57.2000000,58.2000000,230
20190820,000000,63.8000000,63.8000000,57.2000000,58.6000000,340
20190821,000000,57.2000000,59.0000000,57.0000000,59.0000000,130
20190822,000000,60.0000000,60.0000000,58.6000000,58.6000000,180
20190823,000000,58.6000000,58.6000000,58.6000000,58.6000000,20
20190826,000000,57.4000000,59.0000000,57.4000000,58.4000000,140
20190827,000000,57.8000000,59.0000000,57.8000000,58.8000000,50
20190828,000000,59.8000000,60.0000000,58.0000000,58.0000000,330
20190829,000000,59.8000000,59.8000000,58.6000000,58.6000000,320
20190830,000000,59.6000000,59.8000000,59.4000000,59.4000000,160
20190902,000000,58.8000000,60.0000000,58.8000000,59.0000000,290
20190903,000000,58.6000000,59.6000000,58.6000000,58.8000000,40
20190904,000000,59.2000000,66.0000000,59.2000000,59.4000000,3780
20190905,000000,61.4000000,62.6000000,59.0000000,59.4000000,1590
20190906,000000,59.8000000,60.4000000,59.8000000,59.8000000,70
20190909,000000,60.8000000,60.8000000,59.0000000,59.0000000,460
20190910,000000,60.2000000,60.8000000,59.2000000,59.8000000,150
20190911,000000,60.8000000,62.0000000,59.6000000,60.0000000,2450
20190912,000000,61.0000000,61.2000000,59.4000000,61.2000000,360
20190913,000000,62.6000000,62.6000000,58.2000000,60.2000000,1810
20190916,000000,58.8000000,60.0000000,58.8000000,59.8000000,110
20190917,000000,59.6000000,60.0000000,59.6000000,60.0000000,120
20190918,000000,60.4000000,60.4000000,59.4000000,59.4000000,1760
20190919,000000,60.0000000,60.0000000,60.0000000,60.0000000,790
20190920,000000,59.8000000,59.8000000,59.4000000,59.4000000,80
20190923,000000,59.0000000,59.0000000,58.8000000,58.8000000,430
20190925,000000,59.4000000,59.8000000,58.8000000,59.8000000,120
20190926,000000,59.4000000,59.4000000,59.4000000,59.4000000,20
20190930,000000,59.4000000,60.2000000,59.2000000,59.2000000,510
20191001,000000,59.6000000,59.6000000,59.2000000,59.2000000,200
20191002,000000,58.2000000,59.8000000,58.2000000,59.0000000,80
20191003,000000,59.0000000,60.0000000,59.0000000,59.6000000,120
20191004,000000,60.0000000,61.8000000,59.0000000,61.0000000,3350
20191007,000000,61.6000000,61.6000000,60.2000000,60.2000000,400
20191008,000000,60.0000000,60.6000000,59.6000000,60.6000000,290
20191009,000000,59.8000000,59.8000000,59.8000000,59.8000000,70
20191010,000000,60.0000000,60.0000000,53.6000000,58.4000000,1160
20191011,000000,59.2000000,59.2000000,58.0000000,58.0000000,360
20191014,000000,58.2000000,58.2000000,57.0000000,57.0000000,210
20191015,000000,57.6000000,57.6000000,56.4000000,57.0000000,480
20191016,000000,56.2000000,57.8000000,56.2000000,57.0000000,550
20191017,000000,57.6000000,62.0000000,57.0000000,61.0000000,1780
20191018,000000,60.8000000,61.2000000,60.2000000,60.4000000,230
20191021,000000,61.8000000,61.8000000,60.0000000,60.0000000,20
20191022,000000,59.8000000,60.4000000,50.4000000,59.2000000,3180
20191023,000000,59.0000000,59.6000000,58.2000000,58.4000000,330
20191024,000000,59.4000000,59.4000000,58.0000000,58.0000000,410
20191025,000000,58.8000000,59.6000000,58.8000000,59.6000000,190
20191028,000000,58.2000000,59.2000000,58.0000000,59.2000000,200
20191029,000000,59.4000000,59.4000000,58.0000000,58.0000000,110
20191030,000000,58.0000000,59.4000000,57.8000000,57.8000000,470
20191031,000000,60.0000000,60.0000000,59.0000000,59.0000000,470
20191101,000000,59.2000000,59.8000000,58.6000000,58.6000000,110
20191105,000000,58.0000000,59.8000000,57.0000000,59.6000000,1700
20191106,000000,59.4000000,59.4000000,58.4000000,59.4000000,50
20191107,000000,58.4000000,59.6000000,58.4000000,58.8000000,90
20191111,000000,58.4000000,59.2000000,58.2000000,59.2000000,280
20191112,000000,58.2000000,58.8000000,58.2000000,58.8000000,150
20191113,000000,58.0000000,60.4000000,57.8000000,59.2000000,750
20191114,000000,60.0000000,60.0000000,59.0000000,59.8000000,80
20191115,000000,59.8000000,61.0000000,59.8000000,60.0000000,620
20191118,000000,59.8000000,59.8000000,59.2000000,59.2000000,90
20191119,000000,59.0000000,59.2000000,59.0000000,59.2000000,110
20191120,000000,59.4000000,59.4000000,59.4000000,59.4000000,120
20191121,000000,59.2000000,59.8000000,59.0000000,59.8000000,380
20191122,000000,59.4000000,59.8000000,58.6000000,59.8000000,200
20191125,000000,61.0000000,61.0000000,57.2000000,58.6000000,5230
20191126,000000,58.2000000,59.0000000,57.6000000,59.0000000,180
20191127,000000,58.2000000,59.6000000,58.2000000,59.6000000,480
20191128,000000,59.4000000,59.4000000,59.4000000,59.4000000,10
20191129,000000,58.6000000,59.6000000,58.6000000,59.6000000,80
20191202,000000,59.6000000,59.6000000,58.6000000,59.0000000,890
20191203,000000,59.6000000,61.0000000,58.8000000,60.6000000,1570
20191204,000000,60.0000000,60.0000000,58.2000000,60.0000000,810
20191205,000000,59.0000000,59.4000000,59.0000000,59.4000000,1200
20191206,000000,58.4000000,59.0000000,58.4000000,59.0000000,100
20191209,000000,59.2000000,61.2000000,58.2000000,59.8000000,2380
20191210,000000,59.2000000,83.6000000,59.2000000,83.6000000,29610
20191211,000000,87.0000000,92.0000000,74.0000000,78.0000000,36960
20191212,000000,77.0000000,80.8000000,74.2000000,77.6000000,6600
20191213,000000,77.8000000,80.0000000,75.0000000,78.6000000,6910
20191216,000000,77.8000000,78.8000000,76.2000000,77.4000000,540
20191217,000000,77.4000000,77.4000000,75.4000000,77.4000000,2220
20191218,000000,77.2000000,90.8000000,76.2000000,76.8000000,16670
20191219,000000,76.0000000,78.8000000,75.0000000,78.0000000,6720
20191220,000000,74.8000000,78.2000000,74.8000000,76.8000000,1420
20191223,000000,77.0000000,77.8000000,75.6000000,76.6000000,800
20191224,000000,75.2000000,76.2000000,75.0000000,76.2000000,1400
20191225,000000,75.4000000,79.4000000,73.0000000,78.8000000,7450
20191226,000000,76.8000000,80.0000000,73.6000000,76.8000000,2160
20191227,000000,77.0000000,85.0000000,77.0000000,79.0000000,12190
20191230,000000,79.0000000,79.0000000,76.0000000,77.6000000,1870
20200103,000000,76.2000000,97.8000000,76.2000000,87.8000000,15600
20200106,000000,89.0000000,91.2000000,81.0000000,83.4000000,22340
20200108,000000,83.2000000,84.4000000,80.0000000,82.4000000,5650
20200109,000000,80.4000000,81.6000000,80.2000000,81.2000000,980
20200110,000000,81.0000000,81.0000000,77.6000000,78.8000000,9430
20200113,000000,79.2000000,80.0000000,78.8000000,79.8000000,910
20200114,000000,79.6000000,79.8000000,78.0000000,79.0000000,1530
20200115,000000,79.0000000,79.8000000,78.0000000,79.0000000,900
20200116,000000,78.8000000,79.6000000,77.0000000,77.0000000,2290
20200117,000000,77.6000000,78.6000000,74.0000000,77.4000000,2810
20200120,000000,77.6000000,79.0000000,74.6000000,78.0000000,2170
20200121,000000,78.2000000,79.2000000,74.6000000,78.0000000,1740
20200122,000000,77.0000000,78.4000000,77.0000000,78.0000000,560
20200123,000000,77.0000000,78.0000000,75.6000000,76.6000000,370
20200124,000000,75.4000000,78.6000000,73.6000000,75.6000000,4570
20200127,000000,75.8000000,79.0000000,73.2000000,73.6000000,6640
20200128,000000,74.2000000,75.0000000,71.4000000,74.0000000,770
20200129,000000,73.0000000,73.8000000,72.2000000,72.8000000,4030
20200130,000000,72.8000000,87.8000000,72.8000000,73.6000000,48640
20200131,000000,74.0000000,74.0000000,71.0000000,71.8000000,12120
20200203,000000,71.2000000,72.4000000,69.6000000,72.0000000,8160
20200204,000000,70.2000000,73.0000000,70.2000000,71.6000000,2320
20200205,000000,72.0000000,72.6000000,69.8000000,71.0000000,3090
20200206,000000,71.8000000,71.8000000,70.0000000,70.0000000,3440
20200207,000000,70.8000000,76.8000000,70.2000000,72.2000000,6510
20200210,000000,74.4000000,74.6000000,72.0000000,73.6000000,1340
20200211,000000,74.0000000,74.2000000,71.8000000,74.2000000,2100
20200212,000000,74.4000000,75.0000000,72.4000000,75.0000000,2670
20200213,000000,74.8000000,74.8000000,73.0000000,73.8000000,500
20200214,000000,74.8000000,81.4000000,74.8000000,74.8000000,4370
20200217,000000,73.6000000,75.8000000,73.0000000,75.0000000,1220
20200218,000000,75.4000000,75.6000000,73.6000000,75.4000000,1770
20200219,000000,75.8000000,80.8000000,75.0000000,75.2000000,4430
20200220,000000,77.2000000,77.2000000,75.4000000,75.4000000,850
20200221,000000,76.0000000,76.6000000,76.0000000,76.2000000,2470
20200225,000000,76.4000000,76.4000000,74.0000000,75.4000000,1000
20200226,000000,74.2000000,75.0000000,72.4000000,73.0000000,620
20200227,000000,72.0000000,76.2000000,71.6000000,71.8000000,2030
20200228,000000,70.0000000,70.2000000,68.0000000,68.4000000,1380
20200302,000000,72.6000000,73.0000000,70.0000000,70.8000000,2640
20200303,000000,72.2000000,72.6000000,72.2000000,72.2000000,210
20200304,000000,70.8000000,73.8000000,68.0000000,70.6000000,4770
20200305,000000,70.0000000,70.8000000,69.0000000,69.8000000,1490
20200306,000000,69.0000000,70.0000000,63.2000000,68.8000000,2780
20200310,000000,65.2000000,69.0000000,61.6000000,62.8000000,4480
20200311,000000,63.0000000,67.2000000,63.0000000,63.0000000,1510
20200312,000000,62.2000000,66.2000000,55.6000000,55.6000000,3300
20200313,000000,55.8000000,62.0000000,55.8000000,58.6000000,1530
20200316,000000,58.4000000,58.4000000,46.0000000,55.4000000,3360
20200317,000000,58.0000000,59.2000000,55.8000000,58.0000000,920
20200318,000000,58.2000000,58.2000000,53.0000000,55.2000000,1420
20200319,000000,57.2000000,57.2000000,53.2000000,57.0000000,1950
20200320,000000,59.2000000,60.0000000,58.0000000,58.0000000,1310
20200323,000000,53.6000000,58.2000000,53.6000000,58.0000000,3020
20200324,000000,59.0000000,64.4000000,58.0000000,62.0000000,1480
20200325,000000,62.0000000,67.2000000,62.0000000,63.0000000,2370
20200326,000000,63.0000000,68.0000000,62.0000000,64.4000000,1760
20200327,000000,63.0000000,63.0000000,60.0000000,62.0000000,1230
20200330,000000,62.0000000,65.0000000,61.0000000,61.4000000,2320
20200331,000000,63.4000000,64.2000000,60.0000000,62.6000000,2800
20200401,000000,62.8000000,68.0000000,61.0000000,64.0000000,7720
20200402,000000,64.0000000,65.0000000,61.6000000,62.8000000,5590
20200403,000000,63.2000000,64.2000000,61.8000000,61.8000000,1040
20200406,000000,61.2000000,64.0000000,60.0000000,63.6000000,1770
20200407,000000,64.4000000,64.8000000,61.4000000,64.6000000,3640
20200408,000000,63.2000000,64.8000000,63.2000000,64.6000000,990
20200409,000000,64.6000000,66.0000000,64.6000000,65.0000000,840
20200410,000000,65.0000000,65.8000000,64.2000000,64.6000000,500
20200413,000000,64.2000000,90.0000000,63.6000000,73.8000000,25300
20200414,000000,74.2000000,75.6000000,68.6000000,74.4000000,4770
20200415,000000,74.0000000,74.0000000,68.8000000,69.8000000,2230
20200416,000000,69.6000000,72.0000000,68.4000000,71.0000000,720
20200417,000000,71.0000000,71.4000000,69.0000000,71.0000000,1270
20200420,000000,70.0000000,71.8000000,70.0000000,70.2000000,320
20200421,000000,70.8000000,70.8000000,69.2000000,70.2000000,710
20200422,000000,70.0000000,71.4000000,68.4000000,71.4000000,570
20200423,000000,71.0000000,71.0000000,69.4000000,70.8000000,510
20200424,000000,71.0000000,74.2000000,71.0000000,73.0000000,2560
20200427,000000,72.0000000,80.0000000,71.2000000,73.8000000,4620
20200428,000000,72.8000000,73.8000000,72.0000000,72.2000000,1370
20200429,000000,72.2000000,73.8000000,72.0000000,72.0000000,280
20200430,000000,72.8000000,73.0000000,70.2000000,70.2000000,1230
20200504,000000,71.0000000,71.0000000,70.8000000,71.0000000,580
20200505,000000,72.0000000,72.4000000,71.2000000,71.8000000,140
20200506,000000,71.2000000,72.2000000,71.2000000,71.4000000,390
20200507,000000,71.6000000,71.6000000,71.4000000,71.6000000,80
20200508,000000,72.6000000,72.6000000,71.2000000,72.0000000,330
20200512,000000,71.4000000,72.0000000,71.2000000,71.4000000,150
20200513,000000,72.0000000,72.6000000,70.0000000,70.8000000,240
20200514,000000,71.8000000,72.0000000,70.2000000,70.6000000,370
20200515,000000,70.2000000,71.0000000,70.2000000,70.6000000,70
20200518,000000,70.0000000,71.0000000,69.4000000,71.0000000,750
20200519,000000,70.2000000,70.6000000,68.6000000,70.6000000,2180
20200520,000000,70.8000000,71.8000000,70.0000000,71.4000000,800
20200521,000000,70.2000000,70.8000000,70.0000000,70.2000000,710
20200522,000000,70.4000000,70.6000000,69.2000000,70.2000000,590
20200525,000000,71.0000000,71.2000000,70.2000000,71.0000000,660
20200526,000000,72.0000000,76.0000000,70.2000000,70.2000000,2830
20200527,000000,71.8000000,71.8000000,70.2000000,71.0000000,1050
20200528,000000,70.6000000,71.8000000,70.2000000,70.6000000,240
20200529,000000,70.8000000,71.6000000,70.6000000,70.6000000,460
20200601,000000,71.6000000,71.6000000,70.0000000,71.4000000,220
20200602,000000,70.0000000,71.4000000,70.0000000,70.8000000,200
20200603,000000,70.8000000,71.0000000,70.0000000,70.0000000,350
20200604,000000,71.6000000,85.0000000,71.2000000,75.0000000,27270
20200605,000000,76.0000000,76.0000000,73.4000000,74.0000000,1700
20200608,000000,75.0000000,75.8000000,70.6000000,71.2000000,6670
20200609,000000,72.8000000,76.0000000,71.8000000,71.8000000,6600
20200610,000000,72.6000000,72.8000000,71.4000000,71.4000000,590
20200611,000000,71.4000000,71.4000000,70.6000000,71.0000000,590
20200615,000000,71.0000000,72.0000000,70.2000000,71.8000000,640
20200616,000000,71.2000000,72.8000000,70.0000000,72.8000000,840
20200617,000000,71.2000000,73.0000000,71.2000000,72.4000000,300
20200618,000000,73.0000000,73.0000000,69.6000000,70.8000000,3440
20200619,000000,70.0000000,70.8000000,70.0000000,70.2000000,520
20200622,000000,70.0000000,72.0000000,69.8000000,71.8000000,3090
20200623,000000,72.0000000,72.0000000,70.6000000,72.0000000,70
20200625,000000,71.0000000,74.0000000,69.0000000,70.6000000,1470
20200626,000000,71.0000000,71.4000000,70.0000000,70.0000000,290
20200629,000000,70.0000000,71.0000000,69.8000000,70.0000000,290
20200630,000000,70.0000000,71.6000000,69.8000000,70.4000000,140
20200702,000000,70.0000000,71.0000000,69.0000000,70.0000000,2140
20200703,000000,70.4000000,71.0000000,69.6000000,70.2000000,1200
20200706,000000,71.2000000,71.2000000,70.0000000,71.0000000,580
20200707,000000,70.4000000,71.0000000,70.0000000,71.0000000,190
20200708,000000,71.0000000,71.0000000,69.4000000,70.0000000,350
20200709,000000,70.0000000,74.4000000,69.4000000,71.0000000,2080
20200710,000000,71.6000000,73.0000000,70.2000000,71.4000000,390
20200713,000000,73.2000000,73.2000000,70.4000000,72.0000000,980
20200714,000000,71.8000000,72.0000000,71.0000000,71.0000000,200
20200715,000000,71.2000000,72.0000000,70.6000000,70.6000000,340
20200716,000000,71.0000000,71.6000000,71.0000000,71.6000000,140
20200717,000000,70.8000000,70.8000000,70.8000000,70.8000000,430
20200720,000000,70.6000000,71.8000000,70.0000000,70.6000000,690
20200721,000000,71.8000000,71.8000000,70.2000000,71.4000000,230
20200722,000000,70.6000000,71.4000000,70.4000000,70.8000000,270
20200723,000000,71.0000000,71.6000000,70.4000000,70.4000000,1070
20200724,000000,69.8000000,72.0000000,69.8000000,71.2000000,1370
20200727,000000,70.2000000,71.2000000,65.6000000,71.0000000,4550
20200728,000000,69.2000000,71.0000000,69.2000000,70.2000000,1090
20200729,000000,70.0000000,70.8000000,70.0000000,70.2000000,270
20200730,000000,70.2000000,70.2000000,69.8000000,70.0000000,360
20200731,000000,70.4000000,70.8000000,69.2000000,69.2000000,520
20200803,000000,70.8000000,70.8000000,69.2000000,69.8000000,760
20200804,000000,70.4000000,72.0000000,70.0000000,71.4000000,1520
20200805,000000,71.2000000,71.2000000,71.0000000,71.0000000,250
20200806,000000,72.0000000,72.0000000,71.2000000,71.4000000,1780
20200807,000000,71.8000000,71.8000000,71.0000000,71.2000000,170
20200810,000000,70.4000000,71.8000000,70.4000000,71.2000000,2390
20200811,000000,70.6000000,71.8000000,70.4000000,71.8000000,560
20200812,000000,70.6000000,72.0000000,70.6000000,71.8000000,980
20200813,000000,71.8000000,92.0000000,71.4000000,76.8000000,113670
20200814,000000,80.0000000,86.0000000,78.2000000,80.0000000,32620
20200817,000000,80.0000000,81.0000000,77.0000000,77.8000000,5730
20200818,000000,77.4000000,80.6000000,77.0000000,78.4000000,6030
20200819,000000,79.0000000,85.8000000,76.0000000,78.8000000,17480
20200820,000000,78.0000000,78.8000000,77.2000000,78.2000000,2430
20200821,000000,79.0000000,79.0000000,76.0000000,76.4000000,1300
20200824,000000,76.8000000,76.8000000,75.8000000,76.6000000,1680
20200825,000000,75.8000000,77.8000000,75.8000000,77.8000000,480
20200826,000000,77.8000000,85.0000000,76.2000000,77.8000000,22130
20200827,000000,78.0000000,86.0000000,77.4000000,81.8000000,31230
20200828,000000,81.0000000,82.0000000,80.0000000,81.2000000,2940
20200831,000000,82.0000000,82.0000000,79.0000000,81.0000000,2160
20200901,000000,81.8000000,82.0000000,78.8000000,79.6000000,1630
20200902,000000,79.2000000,79.2000000,78.8000000,78.8000000,670
20200903,000000,81.4000000,82.0000000,78.4000000,79.6000000,1350
20200904,000000,80.4000000,84.6000000,79.2000000,80.4000000,5010
20200907,000000,80.0000000,81.0000000,79.8000000,79.8000000,160
20200908,000000,79.2000000,80.0000000,77.0000000,78.2000000,1110
20200909,000000,79.0000000,79.0000000,76.4000000,78.0000000,1460
20200910,000000,77.2000000,78.4000000,77.0000000,78.4000000,730
20200911,000000,77.2000000,83.0000000,77.2000000,82.0000000,3560
20200914,000000,82.6000000,89.6000000,79.8000000,81.0000000,16360
20200915,000000,81.0000000,81.6000000,79.0000000,80.8000000,1310
20200916,000000,80.0000000,80.8000000,77.6000000,79.2000000,1630
20200917,000000,80.0000000,80.0000000,79.0000000,79.0000000,390
20200918,000000,79.8000000,80.4000000,79.0000000,79.0000000,1530
20200921,000000,78.2000000,80.0000000,77.4000000,78.0000000,1120
20200922,000000,78.0000000,79.0000000,78.0000000,79.0000000,530
20200923,000000,79.2000000,79.2000000,79.0000000,79.0000000,520
20200924,000000,77.2000000,79.2000000,77.2000000,78.4000000,600
20200925,000000,77.8000000,78.6000000,77.0000000,78.6000000,440
20200928,000000,77.4000000,78.8000000,77.4000000,78.8000000,580
20200929,000000,78.0000000,78.4000000,78.0000000,78.0000000,240
20200930,000000,78.6000000,79.0000000,77.2000000,77.6000000,810
20201001,000000,78.0000000,78.6000000,77.6000000,78.0000000,530
20201002,000000,77.4000000,77.8000000,76.0000000,77.2000000,4050
20201005,000000,78.0000000,78.0000000,77.2000000,78.0000000,170
20201006,000000,77.2000000,77.8000000,76.8000000,77.8000000,1250
20201007,000000,76.4000000,77.8000000,76.0000000,76.6000000,580
20201008,000000,77.0000000,77.4000000,77.0000000,77.4000000,190
20201009,000000,76.8000000,76.8000000,75.0000000,76.0000000,940
20201012,000000,75.2000000,77.6000000,75.2000000,76.2000000,1050
20201013,000000,76.4000000,77.2000000,75.4000000,76.6000000,200
20201014,000000,76.4000000,77.0000000,75.0000000,75.8000000,560
20201015,000000,75.8000000,76.0000000,75.0000000,75.4000000,390
20201016,000000,75.0000000,75.6000000,74.8000000,75.2000000,480
20201019,000000,75.0000000,75.6000000,74.8000000,74.8000000,90
20201020,000000,74.2000000,75.2000000,74.2000000,75.2000000,770
20201021,000000,74.8000000,75.0000000,74.2000000,74.6000000,100
20201022,000000,74.2000000,75.0000000,74.2000000,74.8000000,70
20201023,000000,74.2000000,85.8000000,74.2000000,78.8000000,17540
20201026,000000,78.2000000,79.0000000,76.0000000,77.2000000,2350
20201027,000000,77.8000000,81.8000000,75.4000000,77.2000000,3870
20201028,000000,77.2000000,77.2000000,73.8000000,73.8000000,3560
20201029,000000,73.8000000,78.6000000,73.0000000,77.4000000,7400
20201030,000000,77.0000000,77.4000000,76.2000000,77.4000000,420
20201102,000000,78.0000000,78.0000000,77.0000000,77.2000000,700
20201103,000000,76.8000000,78.0000000,74.6000000,78.0000000,1400
20201105,000000,77.0000000,82.0000000,76.6000000,78.4000000,5490
20201106,000000,78.6000000,78.6000000,77.0000000,77.8000000,390
20201109,000000,78.0000000,81.0000000,78.0000000,78.0000000,1630
20201110,000000,78.0000000,78.8000000,77.4000000,78.2000000,570
20201111,000000,77.6000000,78.0000000,77.0000000,78.0000000,1000
20201112,000000,78.0000000,78.0000000,77.4000000,77.4000000,240
20201113,000000,79.0000000,79.0000000,77.0000000,78.4000000,930
20201116,000000,78.0000000,79.4000000,77.8000000,78.4000000,2710
20201117,000000,78.2000000,79.8000000,77.4000000,78.4000000,790
20201118,000000,77.6000000,78.8000000,77.0000000,78.0000000,590
20201119,000000,77.4000000,78.0000000,77.4000000,78.0000000,110
20201120,000000,78.2000000,78.2000000,75.8000000,77.0000000,1200
20201123,000000,77.6000000,78.0000000,74.6000000,76.4000000,4320
20201124,000000,76.8000000,77.4000000,76.0000000,77.2000000,2310
20201125,000000,77.8000000,77.8000000,76.0000000,76.6000000,1380
20201126,000000,77.0000000,77.0000000,76.2000000,77.0000000,1220
20201127,000000,76.8000000,76.8000000,76.4000000,76.8000000,340
20201130,000000,76.0000000,77.4000000,76.0000000,76.6000000,240
20201201,000000,77.0000000,77.0000000,76.6000000,76.6000000,1630
20201202,000000,78.0000000,80.0000000,74.8000000,76.6000000,670
20201203,000000,75.8000000,80.8000000,75.2000000,77.0000000,1830
20201204,000000,76.0000000,78.0000000,76.0000000,77.6000000,1100
20201207,000000,76.4000000,77.8000000,76.4000000,76.8000000,620
20201208,000000,76.6000000,77.6000000,76.2000000,77.6000000,790
20201209,000000,78.0000000,78.0000000,76.4000000,76.4000000,500
20201210,000000,78.0000000,78.0000000,76.4000000,77.4000000,470
20201211,000000,76.6000000,77.6000000,76.4000000,77.2000000,880
20201214,000000,77.0000000,77.4000000,76.8000000,76.8000000,400
20201215,000000,76.8000000,78.2000000,76.6000000,78.2000000,2190
20201216,000000,78.2000000,90.0000000,77.2000000,77.8000000,25560
20201217,000000,78.8000000,81.4000000,78.0000000,78.0000000,8970
20201218,000000,79.0000000,79.0000000,77.0000000,78.0000000,1430
20201221,000000,78.0000000,78.0000000,76.2000000,77.4000000,1320
20201222,000000,76.2000000,78.2000000,76.2000000,77.6000000,260
20201223,000000,77.8000000,77.8000000,77.0000000,77.0000000,340
20201224,000000,77.6000000,78.0000000,77.0000000,77.0000000,500
20201225,000000,76.6000000,78.0000000,75.0000000,77.6000000,970
20201228,000000,78.0000000,78.0000000,75.0000000,77.2000000,6400
20201229,000000,77.8000000,80.0000000,75.2000000,76.2000000,3490
20201230,000000,78.0000000,78.0000000,77.6000000,77.8000000,1040
20210104,000000,78.2000000,78.8000000,78.0000000,78.8000000,630
20210105,000000,79.0000000,82.0000000,78.0000000,79.8000000,1630
20210106,000000,80.0000000,80.0000000,79.2000000,79.2000000,1400
20210108,000000,79.2000000,79.4000000,75.0000000,78.8000000,5590
20210111,000000,78.0000000,78.8000000,76.0000000,78.2000000,1670
20210112,000000,78.8000000,79.2000000,78.4000000,78.8000000,2680
20210113,000000,79.2000000,80.4000000,78.2000000,79.0000000,1240
20210114,000000,78.2000000,79.4000000,78.0000000,78.0000000,420
20210115,000000,79.2000000,82.4000000,78.6000000,78.8000000,6120
20210118,000000,79.6000000,81.6000000,76.6000000,78.4000000,1920
20210119,000000,79.2000000,79.2000000,78.4000000,78.8000000,140
20210120,000000,79.0000000,81.2000000,78.8000000,79.0000000,1340
20210121,000000,78.4000000,79.8000000,76.2000000,77.2000000,1490
20210122,000000,77.2000000,78.0000000,77.2000000,77.8000000,1850
20210125,000000,78.6000000,84.8000000,76.2000000,80.2000000,8520
20210126,000000,82.0000000,85.0000000,79.2000000,80.0000000,9210
20210127,000000,79.2000000,85.0000000,78.6000000,79.4000000,10020
